Content:,Emissions by country and main source category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound:,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start year:,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End year:,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit:,Gg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGAR v5.0 (1970 - 2015) of November 2019.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How to cite: Crippa, M., Oreggioni, G., Guizzardi, D., Muntean, M., Schaaf, E., Lo Vullo, E., Solazzo, E., Monforti-Ferrario, F., Olivier, J.G.J., Vignati, E., Fossil CO2 and GHG emissions of all world countries - 2019 Report, EUR 29849 EN, Publications Office of the European Union, Luxembourg, 2019, ISBN 978-92-76-11100-9, doi:10.2760/687800, JRC117610.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annex_I,OECD_Europe,PRT,Portugal,398.3232915,409.1467371,414.7647359,420.2908532,411.1999603,411.1803122,405.0847296,426.2658678,449.4206561,458.3999768,472.0990038,476.9789759,486.0623828,481.1907333,461.6974383,466.9986291,472.9690938,473.6410011,475.6208162,486.3231472,492.8744387,509.1885576,494.8587817,490.9950924,529.2234393,540.2372481,549.144773,558.8154412,566.8777604,594.9389209,604.1460582,574.874841,565.9054216,567.9111673,549.2745677,546.065548,566.5735735,576.0943991,548.7526294,523.5890839,534.6993988,571.7406482,556.670248,530.2560545,535.876381,537.0345266,,
Annex_I,OECD_Europe,SWE,Sweden,576.0054111,581.437067,591.2886171,615.7404804,621.3411087,596.4315578,597.3647007,584.0184672,597.371289,611.2329704,626.4079595,623.9053721,608.9602698,624.4132454,638.0343775,632.6303479,630.5623061,632.5626257,636.2708962,633.7191058,628.5549034,618.0636333,614.9105711,614.082749,600.6327522,603.155801,601.4615106,618.3199267,599.2974176,581.6503725,593.8721324,574.786324,559.9040513,577.556838,576.9967525,526.9802277,581.5583896,571.8467797,537.5325498,523.0526252,519.0704428,507.2319389,502.4780727,486.1031996,477.513686,476.6206517,,
Non-Annex_I,Central Europe,ALB,Albania,78.47640767,77.72162994,78.89360111,81.46285733,82.67490262,85.3102059,89.62384608,92.25119201,99.9473317,103.9028723,106.340134,106.5421227,108.0571259,110.7396678,112.6088872,110.8613936,115.2644662,121.6762226,127.0473716,128.9319027,125.4339282,118.1058755,111.7011394,115.252238,146.1622136,135.4189613,128.6925788,121.2173152,116.7874847,118.3256615,119.5144967,118.1611823,117.6727488,118.2165163,116.0766749,113.8567285,113.225496,109.166779,104.8703739,101.2589117,102.0698113,102.795925,105.0169072,106.8864474,108.7356275,117.4364923,,
Annex_I,Central Europe,BGR,Bulgaria,485.7750165,504.5174345,520.9495489,532.6210998,538.6233882,558.2193654,572.3183226,576.9738105,635.3242891,648.7623448,660.8750339,661.5804119,673.4443355,672.0685204,675.9264241,659.1330442,658.3415998,652.9802342,641.7398829,634.3276843,648.5310687,703.4422389,669.5166411,632.9366718,535.4078901,437.462857,438.4194198,425.5345547,421.6172974,414.2489506,406.922429,394.0904315,384.9579658,390.6526441,390.7159204,380.14305,376.9723375,379.4851673,372.1844054,362.9208887,355.7497071,363.1004501,353.5213498,332.8700123,332.1389031,348.2403496,,
Non-Annex_I,Central Europe,BIH,Bosnia and Herzegovina,136.1183899,138.7876171,140.2522208,143.2274667,151.0564032,157.5988005,157.9275278,161.5142422,163.080481,166.6176085,165.7890377,178.2037334,191.5125571,203.9085932,208.5094268,211.8441169,209.5583359,210.9644262,203.2378922,205.0360968,220.6921508,205.0660074,187.1537832,172.2572789,96.29419147,89.11949755,81.93703587,108.661055,119.0083515,120.3019439,122.5443993,121.7526391,121.9612411,132.8542532,136.4041742,138.9882852,149.1340104,145.2926685,152.4407437,154.4817548,153.5296373,159.8607525,156.2143799,156.3596585,178.8999973,182.0382499,,
Annex_I,Central Europe,CYP,Cyprus,18.28973422,18.75054741,19.26401479,19.61779409,18.81000462,14.33456035,14.88707585,15.83958574,16.68682617,16.88606862,17.35018015,17.82197452,18.40337036,19.06434616,19.85956867,20.41604232,20.62038344,21.24643508,21.68120491,22.06552307,22.70626546,23.11086429,23.72313287,24.59907525,25.40190113,26.03119191,26.44254929,26.32155085,26.41278706,26.43079574,26.89045358,27.93816178,28.90048873,28.42547987,27.95329344,27.23431527,26.98796497,27.2482616,27.51516092,27.6606254,39.26753754,38.89012548,36.94224695,35.21555917,35.48268283,35.86786905,,
Annex_I,Central Europe,CZE,Czech Republic,854.0161706,864.1855623,857.2307789,852.887884,855.2449687,866.6085169,869.7126958,892.4972703,891.0515226,921.5188442,899.4184964,907.2646874,905.2775807,909.1545324,924.3735516,916.6148337,911.3781811,918.64351,911.5609315,892.554589,854.7137961,805.2146005,743.0824694,752.2805319,687.096349,684.052759,717.9393264,704.8795417,674.9993741,675.3358424,687.1710265,663.8052725,628.3865791,616.5506813,582.4863208,540.6448964,542.7017057,539.0808656,542.4138047,528.006791,536.6408192,533.1265385,536.3467854,514.3828081,506.2962312,507.989833,,
Annex_I,Central Europe,EST,Estonia,117.5202274,121.9656471,124.90941,127.0881948,129.8082311,131.8599722,132.5890307,133.8857402,133.8191973,134.2671669,135.0198492,135.2567295,136.2352541,138.9082603,140.8277316,142.419232,143.2668871,145.0896765,144.9548018,149.0157599,144.678392,140.8722629,130.0881575,115.9694095,104.6413681,98.64009274,96.90776165,96.1481719,96.72234898,96.73857936,98.2620309,101.1919033,102.0014719,104.0502306,106.3445837,93.99568091,94.81626395,100.0273814,103.723442,103.8891366,112.3904496,113.0953583,131.0132033,132.614358,139.3981957,139.9911733,,
Annex_I,Central Europe,HRV,Croatia,125.5300354,127.4149585,129.7459969,133.9373076,140.9292298,143.9450548,147.0561991,148.6847393,149.7778973,149.10012,149.1995655,149.3900993,151.441539,150.3852431,150.8665771,156.5500566,156.3883505,158.427127,164.0387887,160.6072772,167.7495158,162.6773893,159.4778222,163.8091596,150.8049235,150.7264178,148.365809,145.3399959,141.4755262,143.6116417,142.2935933,152.5451804,153.9919617,161.6354569,173.956771,168.9903051,181.2188927,190.0059407,183.305568,189.0683531,183.5854816,185.0276921,174.2203714,174.5692337,174.4437136,185.1158101,,
Annex_I,Central Europe,HUN,Hungary,1292.364138,1348.94912,1343.29029,1354.052246,1374.224465,1385.12252,1384.9788,1402.634117,1454.984944,1461.485598,1463.730634,1460.30383,1463.94216,1456.932015,1452.631896,1443.445598,1410.137917,1406.610064,1388.99104,1376.545844,1333.392705,1212.24591,1186.574241,1148.222567,1163.774252,1150.688179,1203.201792,1272.848169,1312.513988,1347.896728,1340.524374,554.9439694,487.6977337,475.2326081,486.9849162,470.2770948,509.3318724,469.7818185,468.1919331,462.142707,438.2628893,469.1099739,452.5155588,444.9049422,443.5347753,434.1745651,,
Annex_I,Central Europe,LTU,Lithuania,231.7275458,245.4532533,252.6676872,258.2997588,265.568984,271.6870228,272.8612394,275.6871044,280.9503071,283.9982948,286.1058149,286.7057774,290.0146647,295.3397472,301.0622537,305.1200929,308.0198714,313.2635824,315.4836864,325.1912048,326.4836922,318.0051798,302.2328231,252.7242674,227.3111262,213.380363,208.9677412,209.9888634,208.7737478,199.0163789,196.7385149,191.4298406,200.0242697,198.3236305,202.1768807,196.6730347,197.555838,200.6534462,188.8842927,183.0322757,181.5656348,184.687258,188.5825627,177.4447042,172.1879087,173.0176358,,
Annex_I,Central Europe,LVA,Latvia,147.1409634,153.2639203,157.8100454,161.2886918,165.9763767,169.6853179,170.5712034,171.6793392,174.3614426,175.9474367,177.2629768,177.9530611,180.4074684,183.5053352,187.973754,190.8010225,191.6695589,195.8209583,196.562789,202.115881,195.9085625,192.8993262,189.1751159,161.1623662,114.8558597,98.60749758,96.45330354,92.46652852,87.6369122,82.0668574,75.15375507,77.80727486,79.11600914,81.44559284,85.15596759,88.8618958,93.41930738,96.34560336,89.96372547,91.48092859,88.72017322,92.11069464,95.47357561,96.23162024,97.3316738,97.76106425,,
Non-Annex_I,Central Europe,MKD,"Macedonia, the former Yugoslav Republic of",87.22496747,86.1731971,84.22267022,82.22348854,81.52003271,79.87813383,78.24899315,76.41065894,75.73709657,76.00048902,75.23920052,76.24797812,76.24848908,77.25334197,78.60379791,79.95856092,80.43197288,81.44574266,81.63433349,80.72515208,82.42852525,80.24700403,81.72184606,81.51549842,80.82700941,79.53151632,79.99513397,76.82652864,76.08112185,72.73341111,73.665717,72.51048688,71.90500489,72.8143878,73.93394495,72.30007211,73.07247312,70.54913084,71.02101109,69.27426834,72.41584995,74.93283668,72.70797585,71.16756288,71.5398747,71.43330843,,
Annex_I,Central Europe,MLT,Malta,2.793708297,2.944345549,2.850609867,2.879341053,2.822596983,2.928250222,3.197461966,3.2879185,3.260381155,3.230831615,3.062883876,3.00018508,3.041273502,3.188352091,3.37370017,3.407541203,3.597699086,3.6798943,3.751923931,3.823462194,3.921725645,4.089820451,4.322138863,4.421602406,4.447043007,4.350769246,4.551329386,4.72799985,4.676589321,4.932850582,5.003425347,5.32768435,5.211150995,5.453231514,5.315247651,5.841082128,6.36299338,6.748549843,7.017414736,7.390675121,7.616262459,7.814792648,5.090985543,5.014748272,5.178380078,5.576954224,,
Annex_I,Central Europe,POL,Poland,5097.861927,5256.730433,5387.941722,5552.460357,5707.657997,5856.786466,5943.720315,6009.265563,6263.611425,6345.660904,6077.07668,5429.536742,5882.814137,5783.081789,5720.830345,5667.375282,5641.858982,5590.675412,5509.931843,5230.308007,4641.058865,4454.333746,4167.954817,4028.779454,3894.689714,3788.822893,3772.429285,3703.207703,3424.276224,3350.72392,3038.621781,2909.388662,2819.444229,2715.689335,2646.48047,2685.399681,2699.449247,2644.247886,2599.257406,2530.752971,2599.998618,2574.855234,2624.6484,2572.283029,2531.261116,2528.434979,,
Annex_I,Central Europe,ROU,Romania,1104.78741,1146.410332,1178.15932,1230.567426,1257.990752,1292.682146,1342.392302,1395.910922,1428.194652,1451.333616,1461.356857,1497.760905,1489.178924,1513.80434,1565.035618,1581.034973,1535.487775,1534.077867,1523.3876,1423.460577,1328.870174,1186.827308,1068.620943,968.1998625,954.9690363,903.7017659,915.8917343,891.0039522,842.8780073,824.1245006,825.0207213,817.8867499,834.1508791,835.1421435,863.0308806,834.4998179,850.4274033,861.791591,883.1712353,867.6551666,861.2943899,820.2784267,821.5528298,812.6721649,845.5085013,845.7270161,,
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,362.5243495,371.3156941,366.4189529,376.5970767,398.566983,411.1170411,408.8780235,409.7711188,414.8964667,416.2264283,414.0166088,426.5116473,436.9150035,440.4508016,449.3652783,447.6328205,440.7830575,444.1116352,436.0417853,430.0600219,444.2502962,420.991928,421.6953165,417.655234,391.4731693,415.0286941,405.1544906,402.1223925,408.8536945,384.4156354,358.2958285,341.1271775,340.1887894,337.43299,330.5910263,310.6387629,309.3717042,312.0101722,310.9649243,307.6316452,314.3252963,316.9726245,321.2607882,331.8806433,315.2946652,334.1631737,,
Annex_I,Central Europe,SVK,Slovakia,171.1326962,173.9543064,178.5158822,182.6817845,183.7840165,191.3682793,191.5259955,199.0085492,237.2910773,238.132818,231.9908336,234.5326965,239.090884,242.0774542,244.085006,241.7828815,237.6198573,241.0360892,245.0808304,245.6378309,245.5000374,228.7227121,179.5485822,163.1114027,152.4760124,154.3982735,163.9978783,166.5780847,182.2542986,191.7966269,173.1289065,172.5843897,169.9100165,138.0262877,167.279856,158.3637271,187.5127032,184.6174897,182.4158257,177.3084603,182.2155267,199.9289895,207.634034,203.7797318,199.2240129,207.429136,,
Annex_I,Central Europe,SVN,Slovenia,109.851862,114.43421,112.9988993,117.5654477,121.712518,124.6840147,123.3878889,126.0013523,130.3216482,130.5387063,132.1970399,137.7677152,141.3123397,143.9298131,148.3127576,147.7136434,147.1061629,147.4337079,145.9782165,144.6758895,147.5425834,139.364654,142.4793961,139.6249894,136.3573683,137.089794,136.0918484,140.767499,137.8980322,136.7690713,142.5708454,145.0433479,150.3805081,152.5975012,148.3095139,143.9655884,146.983695,143.5687712,147.6071643,147.5724738,143.9355842,142.0114854,140.1370083,137.1924849,128.6083683,132.7118251,,
Annex_I,Turkey,TUR,Turkey,1431.629511,1425.427747,1437.403983,1462.760217,1492.180607,1504.658408,1538.363932,1563.124552,1615.719451,1653.884249,1690.763865,1773.333443,1801.635618,1856.560307,1872.416887,1744.916486,1794.77695,1843.691798,1842.372346,1860.001737,1819.844759,1798.638713,1857.784676,1860.494808,1841.987695,1899.766695,2027.061389,2205.50518,2274.338252,2370.828034,2501.870436,2482.95585,2307.092861,2339.029344,2237.276611,2301.722649,2523.451198,2633.247514,2727.763621,2891.138075,3108.129063,3200.906881,3404.122866,3546.597991,3708.430172,3798.412541,,
Annex_I,Ukraine +,BLR,Belarus,968.6856578,1046.476633,1091.979633,1131.952632,1176.984863,1221.007701,1250.09163,1279.963742,1319.301592,1353.025608,1383.42178,1409.960147,1444.479175,1484.800483,1527.168438,1565.006352,1595.017236,1630.821998,1645.255236,1683.169821,1712.444041,1680.125594,1658.721644,1612.600366,1373.556517,1342.469637,1487.024631,1474.200636,1448.185243,1549.803796,1549.770365,1662.158219,1612.479436,1911.969403,1960.577059,1981.514958,2060.883422,2065.042764,2134.844584,2220.087249,2223.505602,2417.700764,2265.130003,2288.65726,2306.124959,2315.29522,,
Non-Annex_I,Ukraine +,MDA,"Moldova, Republic of",155.4417629,165.2329644,171.5251039,176.5953673,182.8388696,188.4681606,190.573502,194.7126633,200.2603596,204.5440457,207.9001849,211.3040633,215.9298373,221.8799664,227.7173022,232.5592514,236.3363029,240.87506,245.2893181,253.8870086,271.1837661,263.5579179,239.1541902,216.0313238,226.1996051,218.9099536,213.7586678,198.3805914,187.7236891,183.2771753,178.0825416,172.9086035,173.7760294,174.4324676,170.9423549,165.8050774,166.3224492,164.2265486,154.8310839,153.7092847,158.4538631,162.0496035,157.1019917,158.5425724,158.7551461,159.291977,,
Annex_I,Ukraine +,UKR,Ukraine,2997.581573,3116.066741,3214.648765,3298.433656,3412.93144,3511.93749,3551.079947,3531.644626,4365.116953,4404.668754,4405.261489,4353.645548,4358.104297,4398.465867,4417.537851,4465.529922,4537.202257,4600.986951,4625.039334,4688.199148,4895.682215,4590.429762,4610.441791,4424.916614,4154.778707,3910.571191,3598.866583,3363.255298,3165.112533,3091.136658,3009.868322,2967.308679,3006.999061,3085.855438,2938.079853,2880.980503,2837.738646,2849.450163,2819.217619,2694.39342,2620.915103,2756.440747,2726.060918,2795.388296,2645.343724,2329.385758,,
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,1093.972508,1142.139319,1175.377569,1200.05279,1236.648304,1270.178158,1275.747941,1280.23736,2907.268555,2852.439884,2741.818497,2601.201268,2567.368071,3084.382951,3203.692286,3081.937699,2998.737237,2951.719924,3557.009939,3205.588423,3187.689637,3068.902514,3113.542772,2881.306221,2430.183847,2052.092682,1878.923016,1725.215745,1548.184141,1511.970137,1527.396044,1479.859835,1528.662126,1639.177608,1801.724089,1877.214557,2031.053117,2071.822168,2148.84666,2182.942138,2235.004944,2283.510694,3428.630279,3401.137425,3488.263875,3429.546825,,
Non-Annex_I,Asia-Stan,KGZ,Kyrgyzstan,220.7279518,230.6584963,236.1315421,239.3566055,245.8053684,251.5103816,250.9674395,251.7521868,266.3814099,269.5015106,271.7951978,271.349598,274.5123603,277.1436211,282.3106994,283.8666294,285.7686262,290.2234993,290.4383041,293.4897743,293.9116454,287.0504727,278.653724,262.3180814,239.1609014,205.9563666,195.1626872,189.9585131,191.1421795,194.2082716,196.9118575,197.8741821,200.6564678,201.7382607,201.220847,204.3516184,195.8238606,201.0955651,209.8538241,224.852019,230.2609514,237.816533,240.6665409,260.5218241,277.8832044,282.8974074,,
Non-Annex_I,Asia-Stan,TJK,Tajikistan,133.71283,139.72977,143.8439172,147.0261688,151.5118175,155.3336558,156.636291,157.3324841,166.8802789,169.1716427,171.3073867,171.3295534,173.2006974,175.4180071,179.0829495,181.1583409,182.8001762,185.9928262,187.5581854,191.1744419,191.2280068,184.9276708,182.8670523,169.1604661,166.8418989,161.1524348,153.0109774,150.9815499,146.9811602,147.3322851,148.2636478,150.5679539,155.2150993,160.744635,169.1785534,177.6952027,186.1451295,194.8185541,220.1536489,232.3009981,236.2262473,245.5350013,263.9374677,276.9409575,290.1031745,305.3400473,,
Non-Annex_I,Asia-Stan,TKM,Turkmenistan,432.5254777,439.0787107,455.3734093,478.9829856,516.5776544,558.6455651,602.1670436,637.2909061,676.3997181,725.0772576,766.0715283,801.2197331,848.601328,894.9580604,958.0997227,1025.846559,1079.738946,1133.554703,1187.254656,1220.763333,1231.72828,1222.893175,863.5413265,1023.565171,803.4189733,776.2685504,831.9822862,521.9409107,561.7699834,757.7212757,1026.222374,1129.995011,1283.711026,1442.052253,1441.632231,1512.685234,1559.869981,1524.695565,1634.071377,1156.014314,1251.271451,1501.106759,1637.996775,1732.51969,1724.472282,1756.17139,,
Non-Annex_I,Asia-Stan,UZB,Uzbekistan,701.8656992,729.0066781,755.1485275,782.6723973,819.774349,855.5660869,883.8117534,906.1676981,941.4748577,975.5291862,1006.050326,1021.147367,1052.420967,1099.526561,1147.834763,1189.715854,1218.12935,1257.814548,1296.351178,1321.901933,1344.084578,1312.530403,1410.139111,1525.990311,1626.765378,1651.35506,1654.55678,1612.305159,1641.217904,1589.145162,1614.893932,1695.283592,1796.594597,1759.491848,1807.745893,1874.953281,1961.784154,1981.189744,2106.670758,1982.239553,2035.785293,2107.48643,2172.382461,2131.417347,2180.546309,2203.618341,,
Non-Annex_I,Russia +,ARM,Armenia,76.92218548,80.48053201,83.16965533,85.47266247,88.37032623,90.57650011,91.49037127,92.32758487,93.92713358,95.12326925,96.01049872,95.58141689,96.02603026,96.98175141,98.54613519,99.68829752,100.2457944,101.3224041,109.2763134,111.7865984,110.6157238,103.4021553,99.87806521,87.45316851,87.59619295,84.87419436,85.44698167,85.32097782,81.3410596,81.94518408,81.48033671,81.95005756,84.27853826,86.85395562,89.27776261,90.22809002,91.41963778,87.29298599,87.87724373,83.6507473,82.5581091,82.94639582,85.80988766,91.10341948,92.73526412,96.17700639,,
Non-Annex_I,Russia +,AZE,Azerbaijan,751.4002317,776.8993734,763.093472,861.6774104,928.8054138,1009.202639,1092.446038,1160.545529,1231.934222,835.0003536,844.73491,848.0635333,854.658305,857.7006545,863.3551383,906.9648652,855.7493327,830.9859982,1315.551829,1300.624804,1009.657732,947.0124281,760.5629393,376.2504679,356.7701022,355.3368141,353.3484545,362.304454,378.86396,409.4573382,411.6347821,425.0922326,425.3302017,439.6469015,446.9897558,486.4577232,527.4519391,605.0173865,749.4485106,729.0340697,722.8401914,731.0362793,746.9569656,772.658739,772.3795227,758.2835849,,
Non-Annex_I,Russia +,GEO,Georgia,190.8169784,201.0630142,205.1391229,207.4034449,211.3520563,215.0451626,215.5705769,215.612519,218.7482881,220.7455074,221.7588342,222.7064698,224.6386662,226.5276614,230.6286213,232.8182892,233.517556,236.6804089,244.926307,246.4058704,243.633218,236.847722,217.7553347,210.9192765,197.8812645,199.6624095,205.4356687,201.328516,202.260012,204.5854477,207.4614816,206.2300015,206.2339799,206.7483789,201.1602016,197.0014845,189.848131,183.2320372,168.5504595,166.1120588,166.9694221,165.4872122,174.6497839,179.5302573,180.6515018,162.9741563,,
Annex_I,Russia +,RUS,Russian Federation,13353.43896,13706.56977,13883.64131,14878.10673,15722.59466,16606.89336,17454.54498,18179.2143,21427.41866,18775.26547,19055.54139,19096.93851,19408.69849,19587.55411,19916.19108,20418.44627,20362.89767,20494.8984,24184.37635,24203.80792,20161.49544,19555.40127,18043.45139,16890.54233,15736.34073,14979.04985,14391.51481,13915.00089,13236.67232,13678.68282,13684.49926,14046.66093,14839.51588,14847.93786,15869.71962,15333.64977,16372.0843,16617.0858,16345.17475,15330.21591,16501.34462,16989.77894,17255.29595,17082.38057,16889.6089,17293.86571,,
Non-Annex_I,Middle_East,ARE,United Arab Emirates,2806.135173,3782.214783,4145.693292,5396.752354,5412.907543,5276.341108,6518.816407,5897.692,6737.654356,3953.01064,3722.911003,2506.039254,2143.031371,2059.263477,2824.464699,2514.792016,1699.240584,1307.757929,961.0367212,912.112842,904.0249728,1026.096697,1069.33457,1118.548471,1171.940464,1192.048233,1225.605734,1154.195757,1087.579211,1057.09298,1072.031306,1116.498525,1084.33561,1150.605428,1163.087768,1220.90267,1282.041649,1292.648546,1309.7957,1293.351264,1354.2814,1423.59468,1468.190445,1546.790716,1509.061301,1617.536586,,
Non-Annex_I,Middle_East,BHR,Bahrain,38.48575206,38.70447161,39.7734619,46.64626565,52.03553568,49.69020025,52.52998025,58.76041258,60.14906825,63.97198287,64.55861383,69.04562307,66.40665371,66.57101787,70.70380288,81.04242919,93.52520888,92.97203669,97.56106539,100.3989569,104.4147612,100.306216,111.3289349,117.1929869,118.6236966,120.8254086,124.097552,133.5685529,137.9248644,141.5220223,142.972897,147.389609,152.1468337,154.7964035,153.5782913,167.8946473,176.1577578,182.5421221,193.995656,196.3519747,204.8313381,206.9066824,206.1381723,224.3807365,233.5562377,230.2886997,,
Non-Annex_I,Middle_East,IRN,"Iran, Islamic Republic of",7532.425875,8451.005368,9418.039699,10982.63126,10932.1955,9440.98546,10940.76616,10430.82498,10120.32852,6577.284318,4301.844309,3753.089068,6037.945223,5628.788175,3586.975537,3293.208118,3259.738826,3197.58006,2966.018444,3294.728701,5742.535094,5933.249652,5950.932675,5370.038334,6001.186862,5580.491354,5581.722772,5357.155349,4701.721311,4524.746137,4606.916515,4459.77292,4542.918301,5219.323264,5318.347907,5618.369678,5899.701717,5890.374081,5888.640067,6026.199149,6213.698504,6299.572878,6179.683674,6211.504331,6405.488869,6583.810258,,
Non-Annex_I,Middle_East,IRQ,Iraq,2406.036689,3041.357756,2792.268873,3213.97968,3401.172512,3685.830929,4570.185633,3752.556687,3920.208388,5066.842996,4049.973069,1607.198347,1666.643377,1603.444428,1895.154874,2390.014618,2788.968361,2404.919169,2325.322837,2455.043933,2093.841115,1679.292622,1587.065916,1494.104573,1307.496588,1276.293171,1159.02429,1618.060419,1731.85138,1843.780887,1802.157709,1819.558423,1648.482406,1537.162707,1814.79593,1737.693671,1794.146362,1724.776444,1839.056016,2059.802862,2222.471746,2351.30777,2354.455626,2426.780957,2530.467757,2826.04691,,
Non-Annex_I,Middle_East,ISR,Israel,105.8563169,110.5638211,114.7134809,118.7613179,119.6410474,129.3240925,119.9105922,123.008455,125.8047278,128.4011263,131.4959023,133.1296289,136.5331317,140.2810333,143.406861,146.4922938,150.7404264,155.7254122,161.0150685,164.2450707,167.4657447,172.7876484,180.2260679,187.713838,195.2621849,201.6338086,207.4681023,211.479366,217.2474665,222.4096961,228.0841173,232.6546188,234.7152535,240.0301463,260.9230151,260.4304518,280.070897,289.3641827,296.3450088,290.3470505,304.9606075,324.4586856,308.0963382,363.7039612,380.8433055,410.3669409,,
Non-Annex_I,Middle_East,JOR,Jordan,30.1404029,32.37137678,33.98694015,36.33281367,36.45818562,37.43345566,36.73483816,38.62111849,40.09814557,42.44915096,42.67813843,46.55724867,48.8804497,50.73113726,53.17898918,56.75523363,58.20522115,62.95127437,66.85943785,71.762899,77.35203795,85.18022407,94.78574276,100.8615802,103.5660234,108.8693335,109.8121921,110.6827776,113.5583781,116.8988116,117.1263767,119.6394788,123.4126222,127.7389631,131.6944927,135.5606231,142.7906752,152.480947,168.9457151,168.0834939,174.9318933,189.6057981,199.5191345,209.5350516,221.4326278,230.7406454,,
Non-Annex_I,Middle_East,KWT,Kuwait,4373.344938,4738.952969,4606.014863,3729.065557,2654.915229,2005.464107,1828.575835,1506.386501,1854.349266,1704.469601,1101.121228,714.7063089,544.3310272,648.0354418,689.4835457,755.2626637,673.3197025,685.2811595,816.4619648,947.6652721,847.7268999,780.0804237,956.8613608,1143.875888,1387.849662,1216.867196,1213.447827,1268.024207,1076.308085,986.7299244,1039.724758,981.0279562,975.1627216,1148.076013,1165.136672,1234.355232,1248.55537,1203.367515,1191.178121,1112.948718,1130.286709,1200.513948,1276.013708,1347.447253,1378.000085,1276.075327,,
Non-Annex_I,Middle_East,LBN,Lebanon,37.28384003,39.46825436,41.03679864,42.14778403,43.18900677,43.21553995,42.89162029,42.74899799,46.58757028,47.13812411,48.73082283,49.4811606,49.75029745,50.46120326,51.40072733,52.51865402,53.39615877,54.20797643,54.24075015,55.03504705,56.88381773,59.44961916,61.51042161,63.27338294,64.86200895,65.96586869,67.93072082,68.81680923,70.31146997,70.82186176,71.98097973,74.82279756,78.3928101,81.50686036,84.11260061,87.27205361,88.79051419,89.49427648,90.50594624,91.21033175,92.37525678,100.3230731,106.8759286,113.41983,119.0267144,125.1790642,,
Non-Annex_I,Middle_East,OMN,Oman,1190.090179,1190.534436,1190.340889,1192.485479,1227.827159,4162.586831,4581.973947,4541.026096,3685.249291,3247.902461,1788.756031,2003.93995,1630.912867,1767.054948,1250.826257,709.8689329,919.6703368,857.9664586,1016.786577,967.8399122,1010.011536,928.5604953,920.1275469,903.8654255,704.7593269,746.1754625,740.1531057,771.8733881,632.649814,636.7758118,645.5725994,748.6221103,777.2495683,874.2058166,843.3058438,847.8149983,834.9267005,803.9340998,813.628522,810.0664743,823.4684053,856.5027287,879.8926524,962.584198,984.8919121,962.645831,,
Non-Annex_I,Middle_East,QAT,Qatar,2063.358327,2654.773626,3229.794492,3508.277909,2921.885111,2465.244904,2482.392157,2055.634605,2415.23361,1808.77697,1156.832355,474.0716856,464.73551,173.3249499,796.5959615,634.9235035,625.9504689,606.1161853,594.3904602,587.5596076,571.5427437,561.6767133,551.8483322,536.1865287,497.4722359,447.8912938,555.044549,900.0015689,859.7274117,932.0510824,975.1504161,906.5571249,932.0358593,1022.351286,1112.603262,1110.455471,1203.92658,1362.760491,1586.649512,1722.247769,2110.315957,2275.250712,2429.090944,2686.41153,2603.715776,2625.249261,,
Non-Annex_I,Middle_East,SAU,Saudi Arabia,5970.324368,7797.045852,10521.20928,14640.99806,15150.93519,11440.70276,14601.03153,14678.48193,12876.16942,13499.69234,15253.63817,10721.22976,8861.865784,6886.011023,2522.227208,1997.93131,2014.536281,1814.186211,2421.531385,2725.722662,2529.499079,2461.597127,2230.248233,1962.503713,2627.399318,2484.218838,2532.874816,2552.888961,2432.606464,2229.512317,2357.661209,2334.726161,2334.596624,2627.461921,2686.025164,2867.436822,2937.235868,2939.962979,3087.068143,2905.061989,3028.559737,3223.525822,3370.611214,3408.277852,3455.654681,3566.821257,,
Non-Annex_I,Middle_East,SYR,Syrian Arab Republic,160.8486594,166.6246224,164.9525943,162.8310233,169.4901436,191.630162,243.5779309,273.1938609,302.6691162,270.7023614,273.157997,307.2594072,313.120533,318.9940418,308.9295791,297.007535,225.8997304,872.0281755,752.7932551,632.7184447,873.8547887,1026.509754,1160.610156,1288.175883,1311.934166,1230.487473,1156.891717,1066.428772,989.2945414,924.4790673,877.7515279,727.8656518,645.3276767,647.2713179,612.015761,619.4406425,609.9231189,616.2695373,574.4111508,609.1144272,620.876948,599.1571999,556.6296169,472.7281087,451.7346491,462.9854119,,
